2017	6622	0.20	0.25
2017	6623	0.45	0.44
2017	6624	0.74	0.46
2017	6625	0.64	0.42
2017	6626	0.50	0.40
2017	6627	0.59	0.44
2017	6628	0.57	0.47
2017	6629	0.76	0.42
2017	6630	0.42	0.44
2017	6631	0.80	0.505
2017	6632	0.54	0.43
2017	6633	0.20	0.36
2017	6634	0.27	0.32
2017	6635	0.31	0.41
2017	6636	0.77	0.46
2017	6637	0.58	0.40
2017	6638	0.28	0.39
2017	6639	0.80	0.46
2017	6640	0.59	0.44
2017	6641	0.63	0.40
2017	6642	0.20	0.31
2017	6643	0.78	0.50
2017	6644	0.79	0.455
2017	6645	0.46	0.38
2017	6611	0.80	0.51
2018	6607	0.80	0.48
2018	6604	0.80	0.50
2018	6605	0.80	0.43
2018	6611	0.80	0.51
2018	6602	0.20	0.33
2018	6608	0.27	0.39
2018	6610	0.27	0.33
2018	6606	0.38	0.41
2018	6603	0.80	0.51
2018	6609	0.70	0.43
2018	6601	0.80	0.50
2018	6612	0.26	0.34
2018	6613	0.76	0.46
2018	6614	0.55	0.44
2018	6615	0.80	0.46
2018	6616	0.20	0.29
2018	6617	0.20	0.29
2018	6618	0.80	0.47
2018	6619	0.28	0.35
2018	6620	0.80	0.48
2018	6622	0.20	0.25
2018	6621	0.28	0.455
2018	6623	0.41	0.44
2018	6624	0.80	0.46
2018	6625	0.57	0.42
2018	6626	0.59	0.42
2018	6627	0.75	0.44
2018	6628	0.60	0.47
2018	6629	0.66	0.42
2018	6630	0.39	0.44
2018	6631	0.80	0.505
2018	6632	0.59	0.43
2018	6633	0.20	0.36
2018	6634	0.29	0.32
2018	6635	0.32	0.41
2018	6636	0.73	0.46
2018	6637	0.48	0.40
2018	6638	0.27	0.39
2018	6639	0.75	0.46
2018	6640	0.60	0.44
2018	6641	0.53	0.40
2018	6642	0.20	0.31
2018	6643	0.79	0.50
2018	6644	0.75	0.455
2018	6645	0.47	0.38
2019	6607	0.80	0.48
2019	6604	0.80	0.50
2019	6605	0.80	0.43
2019	6611	0.80	0.51
2019	6602	0.20	0.32
2019	6608	0.27	0.40
2019	6610	0.26	0.33
2019	6606	0.39	0.41
2019	6603	0.80	0.51
2019	6609	0.65	0.43
2019	6601	0.80	0.50
2019	6612	0.21	0.34
2019	6613	0.75	0.46
2019	6614	0.50	0.44
2019	6615	0.80	0.46
2019	6616	0.20	0.29
2019	6617	0.20	0.29
2019	6618	0.80	0.47
2019	6619	0.28	0.35
2019	6620	0.80	0.48
2019	6622	0.20	0.25
2019	6621	0.28	0.4549
2019	6623	0.38	0.44
2019	6624	0.80	0.46
2019	6625	0.52	0.42
2019	6626	0.56	0.42
2019	6627	0.80	0.44
2019	6628	0.55	0.47
2019	6629	0.61	0.42
2019	6630	0.37	0.44
2019	6631	0.80	0.505
2019	6632	0.56	0.43
2019	6633	0.20	0.36
2019	6634	0.28	0.32
2019	6635	0.28	0.41
2019	6636	0.71	0.48
2019	6637	0.62	0.40
2019	6638	0.27	0.39
2019	6639	0.76	0.46
2019	6640	0.59	0.44
